accession,scientific_name,taxid,hit_def,identity_pct,coverage_pct,evalue,bits,align_length,identities,gaps,query_from,query_to,hit_from,hit_to,subject_length
PQ221608.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0072C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,42132,42593,190920
PQ221605.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0064C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47546,48007,196283
OZ254652.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4600V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47853,48314,196421
OZ235144.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,41662,42123,190431
PQ221705.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0489V, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47906,48367,196669
OZ461820.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24134 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47613,48074,189909
OZ461969.1,Monkeypox virus,10244,"Monkeypox virus isolate CL285451 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189567
PQ221491.1,Monkeypox virus,10244,"Monkeypox virus isolate 18MPX0172C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47840,48301,196599
OZ461768.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24340 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47232,47693,189523
PQ221863.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0592C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47532,47993,196237
PV844899.1,Monkeypox virus,10244,"Monkeypox virus isolate MPXV_ITA_202505_INMI-PTV, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,46917,47378,195311
OZ461914.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291364 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,46508,46969,187977
OZ254831.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4988V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47860,48321,196474
PQ221542.1,Monkeypox virus,10244,"Monkeypox virus isolate 22MPX0420C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47913,48374,196640
OZ254415.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2766V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47846,48307,196455
OZ254641.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX5087V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47839,48300,196434
OZ461681.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284974 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189569
OZ254794.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4321V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47850,48311,196425
OZ461892.1,Monkeypox virus,10244,"Monkeypox virus isolate MPX24507 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47579,48040,189891
OZ461487.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291442 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47650,48111,189167
PQ221593.1,Monkeypox virus,10244,"Monkeypox virus isolate 23MPX0044C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47924,48385,196648
OZ461661.1,Monkeypox virus,10244,"Monkeypox virus isolate CL284597 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47238,47699,189541
PQ221894.1,Monkeypox virus,10244,"Monkeypox virus isolate RDC-NKV-GOM-MPOX109C, partial genome",100.0,100.0,0.0,828.419,462,462,0,1,462,47547,48008,195407
OZ461476.1,Monkeypox virus,10244,"Monkeypox virus isolate CL291542 genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47235,47696,188942
OZ235136.1,Monkeypox virus,10244,"Monkeypox virus genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,40706,41167,189522
OZ254372.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX0919V_S6_ilm genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,45575,46036,196551
OZ254281.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX3454V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47832,48293,196373
OZ254642.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX4729V genome assembly, complete genome: monopartite",100.0,100.0,0.0,828.419,462,462,0,1,462,47852,48313,196393
OZ461726.1,Monkeypox virus,10244,"Monkeypox virus isolate CL283257 genome assembly, complete genome: monopartite",99.78354978354979,100.0,0.0,824.726,462,461,0,1,462,47238,47699,189578
OZ254455.1,Monkeypox virus,10244,"Monkeypox virus isolate 24MPX2528V genome assembly, complete genome: monopartite",99.78354978354979,100.0,0.0,824.726,462,461,0,1,462,48030,48491,196789
